time_s,x_true_m,y_true_m,heading_true_rad,x_gps_m,y_gps_m,steering_angle_rad
9.3,52.693029444591964,47.95230691313416,0.42943375207288526,52.78464666320292,47.34007239727391,0.0
9.4,53.60223110075809,48.36866294878726,0.42943375207288526,52.918151501135256,49.19412691490289,0.0
9.5,54.511432756924215,48.78501898444036,0.42943375207288526,55.373265617315866,48.69525937779906,0.0
9.600000000000001,55.42063441309034,49.201375020093465,0.42943375207288526,55.229040752522344,49.93209716621457,0.0
9.700000000000001,56.329836069256466,49.61773105574657,0.42943375207288526,55.77631322823472,49.17036754626866,0.0
9.8,57.23903772542259,50.03408709139967,0.42943375207288526,57.560701122767114,49.836784529969876,0.0
9.9,58.148239381588716,50.45044312705277,0.42943375207288526,58.14567844822868,50.36872167779052,0.0
10.0,59.05744103775484,50.866799162705874,0.42943375207288526,59.22622831215431,51.57054009336273,0.0
10.100000000000001,59.96664269392097,51.283155198358976,0.42943375207288526,60.01193514737184,51.605124594997406,0.0
10.200000000000001,60.87584435008709,51.69951123401208,0.42943375207288526,59.85075829957158,51.67515203304702,0.0
10.3,61.78504600625322,52.11586726966518,0.42943375207288526,61.36343087110678,51.50646073945337,0.0
10.4,62.69424766241934,52.53222330531828,0.42943375207288526,62.25517147895497,52.36516158496788,0.0
10.5,63.60344931858547,52.948579340971385,0.42943375207288526,64.06140058976348,52.2853829821016,0.0
10.600000000000001,64.5126509747516,53.36493537662449,0.42943375207288526,64.5279667210488,53.1228506599577,0.0
10.700000000000001,65.42185263091773,53.78129141227759,0.42943375207288526,65.25801608373675,54.28267032492989,0.0
10.8,66.33105428708386,54.19764744793069,0.42943375207288526,66.60011200558583,54.86634650165206,0.0
10.9,67.24025594324999,54.614003483583794,0.42943375207288526,67.16300310362504,54.26603217774844,0.0
11.0,68.14945759941612,55.030359519236896,0.42943375207288526,68.03752819097588,55.15160791487251,0.0
11.100000000000001,69.05865925558226,55.44671555489,0.42943375207288526,69.14694593480911,54.904521518773315,0.0
11.200000000000001,69.96786091174839,55.8630715905431,0.42943375207288526,70.01310580256232,55.97718575561255,0.0
11.3,70.87706256791452,56.2794276261962,0.42943375207288526,72.13579958668149,57.21784993183704,0.0
11.4,71.78626422408065,56.695783661849305,0.42943375207288526,71.35964254880125,56.55209198107472,0.0
11.5,72.69546588024679,57.11213969750241,0.42943375207288526,71.96374487932829,56.816786190520666,0.0
11.600000000000001,73.60466753641292,57.52849573315551,0.42943375207288526,73.7624700382081,58.131422543599626,0.0
11.700000000000001,74.51386919257905,57.94485176880861,0.42943375207288526,74.14932727370724,57.617778548774716,0.0
11.8,75.42307084874518,58.36120780446171,0.42943375207288526,74.34942633387585,58.27987484418926,0.0
11.9,76.33227250491132,58.777563840114816,0.42943375207288526,75.80106529898154,58.51284412643178,0.0
12.0,77.24147416107745,59.19391987576792,0.42943375207288526,76.80304377199366,59.14678859864164,0.0
