time_s,x_m,y_m,heading_rad,steering_angle_rad,cross_track_error_m,goal_distance_m,lookahead_x_m,lookahead_y_m
4.4,31.6733563132409,-5.419451263535132,0.8890500165732913,0.15214379815002152,0.6088987280170985,50.10192745480112,34.48621553884712,-0.7368292054243938
4.5,32.30350626097283,-4.642977797553554,0.9503814960086636,0.10025005877266449,0.5775978503755519,49.29268566436726,34.88721804511278,-0.16196148773427352
4.6000000000000005,32.88487899334693,-3.8293404421845474,0.9906163978301983,0.06105320666533505,0.5239170989667171,48.528989002285094,35.48872180451128,0.7009809624701715
4.7,33.43305342512562,-2.992976411188407,1.0150680692018534,0.028477972064111467,0.4570326284399353,47.80121760769617,36.09022556390977,1.5557578798076115
4.800000000000001,33.96061553198858,-2.1434599467203466,1.0264623384254303,0.0025003886748456174,0.38730533254109706,47.100805188453684,36.691729323308266,2.392412204976634
4.9,34.47846398283622,-1.2879875731426234,1.0274624959796785,-0.017705790941004777,0.32766094495251835,46.41972940133309,37.29323308270676,3.201197983727054
5.0,34.995456567663815,-0.431997697482123,1.0203794394201235,-0.03343438770548039,0.2909211789110844,45.751122621733764,37.89473684210526,3.9726938947786397
5.1000000000000005,35.518499157873876,0.4203088487947142,1.0070006987877074,-0.03750695532269292,0.23037212984091757,45.089413915180664,38.29573934837092,4.461848838528002
5.2,36.05289738696171,1.2655416763326555,0.9919908775345325,-0.06082981573721664,0.16331535992590707,44.43016359546464,39.097744360902254,5.368407411705623
5.300000000000001,36.599921735912346,2.102658371695452,0.9676288952156336,-0.07089153786110022,0.10952757626226854,43.77236484299532,39.69924812030075,5.976366737819433
5.4,37.167175566606225,2.9262013830574096,0.9392246812861904,-0.09492807067571309,0.07499632810647582,43.10915379323625,40.501253132832076,6.677577307383109
5.5,37.75758952921591,3.7333019670960588,0.9011389831892842,-0.11999685360587711,0.06468710159051107,42.43765527282823,41.30325814536341,7.240607490901943
5.6000000000000005,38.37830689829582,4.517336371776443,0.8529085251605704,-0.1477115464079234,0.09947998113488438,41.750897370477645,42.10526315789473,7.653806396962434
5.7,39.03610213773276,5.270533174062601,0.7933904062976689,-0.22569273812311594,0.11566818954008153,41.04188364739674,43.30827067669173,7.974859812945731
5.800000000000001,39.737535026494626,5.983268680799274,0.7015486013367149,-0.2533340026649987,0.038904035816294806,40.30340560466752,44.11027568922306,7.983273612278494
5.9,40.501378660697156,6.628670030726802,0.597990066030806,-0.3516185056713716,0.04890743774909314,39.51596830291754,45.313283208020046,7.687027112392071
6.0,41.327847501821324,7.1916524946196665,0.45124456784763245,-0.3804394871943883,0.05478346568091658,38.676928060423386,46.11528822055138,7.2895774640001685
6.1000000000000005,42.227752562821884,7.6277383590839705,0.29127560393921925,-0.4138082528604767,0.1252325713152957,37.77263761207936,46.9172932330827,6.741283193118355
6.2,43.185630897038195,7.914912690873898,0.1156090514499053,-0.4429526555741681,0.08417180909630002,36.81455025189227,47.719298245614034,6.053490258097868
6.300000000000001,44.17895561047305,8.030264386481592,-0.07414799819792828,-0.42481443958237186,0.08321697208569342,35.82178818491399,48.32080200501253,5.454560820389728
6.4,45.17620790688997,7.956184312972098,-0.2550918390620769,-0.4298021382267542,0.2044846325202477,34.82414492503927,49.122807017543856,4.558464460082135
6.5,46.143848032516004,7.703850036112134,-0.43844446567403494,-0.37936677695102666,0.37776251344577033,33.85628686512527,49.72431077694235,3.8233973417567078
6.6000000000000005,47.049261164319745,7.279318458067178,-0.5979159318972447,-0.3198772026654069,0.5104959381576036,32.95484332933721,50.32581453634085,3.0437925279313633
6.7,47.87577173938996,6.716397265272749,-0.730417183081935,-0.25566262328028344,0.5970768438579378,32.14247947383898,50.92731829573935,2.2287314189170937
6.800000000000001,48.6206678701676,6.049216814155889,-0.8349702004502566,-0.18428227829588473,0.6329258519127995,31.428103787032917,51.32832080200501,1.6703343217265498
6.9,49.29186764283171,5.307940303550264,-0.9095290337460877,-0.13786869724100423,0.6345665571548789,30.809038939478143,52.130325814536334,0.5305204214470463
7.0,49.90598515385828,4.5187257049457195,-0.9650286001851605,-0.08784283837128577,0.5865275414158002,30.272309232255335,52.531328320802004,-0.04499213880753493
7.1000000000000005,50.47537851918671,3.69666050344406,-1.0002563923387187,-0.049914261641087886,0.5230270287245924,29.808319914567786,53.1328320802005,-0.9068922881311363
7.2,51.015465060584525,2.8550510169237664,-1.0202386946113382,-0.01927436259600041,0.45465318434671104,29.403232524718742,53.734335839599,-1.7582283006492625
7.300000000000001,51.53862760333557,2.002818094617745,-1.0279493945177673,0.004604799994727463,0.3934137896945857,29.045659754585834,54.33583959899749,-2.58908319920665
7.4,52.055203346678795,1.1465765974982731,-1.0261074615009633,0.015860330100150543,0.3287430181763085,28.725807720734185,54.73684210526316,-3.1268153673409826
7.5,52.57335535231665,0.2912880502503511,-1.019762797451751,0.03201959541941563,0.24730405086328316,28.435768523474238,55.33834586466165,-3.902196490702284
7.6000000000000005,53.09692341103699,-0.5606958039909227,-1.0069505803903174,0.04535347639349928,0.17504284868541886,28.172098277231033,55.939849624060145,-4.632122009126673
7.7,53.63136400116838,-1.4059018472845146,-0.9887967410194558,0.06727285078134368,0.12024706549606767,27.929249461080133,56.741854636591476,-5.5200400172872275
7.800000000000001,54.18105942006857,-2.2412670048294885,-0.9618469334250994,0.0878336867627289,0.08676733065123136,27.70258389422206,57.5438596491228,-6.293730780226915
7.9,54.75306543652733,-3.061516428562894,-0.9266228303047956,0.0944758628098698,0.06728408342878424,27.483953801890582,58.1453634085213,-6.789307599667178
8.0,55.35360321101269,-3.861112815133124,-0.8887196473500159,0.12047575666399243,0.04382527827575845,27.265600618969795,58.94736842105263,-7.326186613240457
8.1,55.984009647287316,-4.637378056596069,-0.8402948318268675,0.16935803295751492,0.044471717826331345,27.045181096485653,59.94987468671679,-7.783088953303035
8.200000000000001,56.65125289963051,-5.382217933484035,-0.7718964271810465,0.1987796563306038,0.13256307716004212,26.81267716394978,60.751879699248114,-7.968035883449673
8.3,57.36784210928503,-6.079713384800175,-0.6913204832448878,0.29042432053251094,0.040469227923092654,26.548917225283628,61.95488721804511,-7.9360348656910045
8.4,58.13824691544105,-6.717268429209445,-0.5717705026549758,0.3530767365877767,0.07238982355275896,26.242533921426467,62.95739348370927,-7.62713802565696
8.5,58.9791911515829,-7.258390219289833,-0.42436285266235085,0.3838979023546126,0.0748935058006409,25.857535701352933,63.7593984962406,-7.20188424878093
8.6,59.89049240868636,-7.67013045147714,-0.2627870411462352,0.4527160906225904,0.1276161356523292,25.371231518319888,64.76190476190476,-6.462071757445543
8.700000000000001,60.856162140410255,-7.929903370066243,-0.06822330357673412,0.43382754967950377,0.11103565243503041,24.776970061083816,65.36340852130326,-5.916170548604222
8.8,61.8538358333455,-7.998073762649524,0.1170814176895032,0.41417610112041653,0.10412388610971672,24.059180936332265,65.96491228070175,-5.301353509451043
8.9,62.846989630204,-7.881259654830514,0.29292351618195234,0.41679089211822673,0.1943424822261536,23.240257799697783,66.76691729323308,-4.386878864336377
9.0,63.804393425923365,-7.5925072142483545,0.4700150964141723,0.34090981067774556,0.3648779455947718,22.3429898889868,67.16791979949875,-3.894338628260126
9.1,64.69595487705816,-7.139607469436752,0.6119194415986042,0.2962055197186941,0.4881910794165433,21.38664156381656,67.76942355889724,-3.1185307124427144
9.200000000000001,65.5145018000493,-6.565167799095537,0.7339928552105239,0.2581679735380025,0.578219574180424,20.400272926406206,68.57142857142857,-2.0292366712760685
9.3,66.25700755546264,-5.895328114411157,0.839617183524167,0.1849452032402211,0.6232384677359734,19.401444728767235,68.97243107769424,-1.4673945153556098
9.4,66.9247553940441,-5.1509405647639435,0.9144504337788231,0.13349227587265028,0.6315720481600894,18.403096089230058,69.57393483709272,-0.6112998618262845
9.5,67.53498144299515,-4.358713217860544,0.968166802432707,0.08738065321647319,0.5919273685114026,17.41255211482552,70.17543859649122,0.25191565429501245
9.600000000000001,68.10179220191522,-3.5348651957275417,1.003208294167953,0.04847656264901534,0.5327319371256545,16.432694375941104,70.77694235588972,1.1121966748094667
9.700000000000001,68.63939204525732,-2.691665095847007,1.0226141226939562,0.017237231341342106,0.46958030747227214,15.46371070530712,71.37844611528821,1.9595220246438954
9.8,69.16052869588253,-1.8381918441424556,1.0295096981867466,-0.0005960156699921799,0.3986030897543322,14.50440497815497,71.77944862155388,2.5123240966938427
9.9,69.67576781420439,-0.9811453746024899,1.0292712918905202,-0.020611603962552582,0.3135717615419231,13.553160385346592,72.38095238095238,3.3162494135223515
10.0,70.19121124315633,-0.12422176566744647,1.0210254825607787,-0.03647587188412127,0.23357777570346594,12.60938095081281,72.98245614035088,4.081544660447302
10.100000000000001,70.71370309745514,0.7284225107992341,1.0064286595942686,-0.059050189831288215,0.16863305350740804,11.671947664682829,73.7844611528822,5.026516820712665
10.200000000000001,71.24858474538628,1.5733495033296303,0.9827810915054291,-0.06771663597104487,0.1272015277524716,10.740170568877165,74.3859649122807,5.667978328060113
10.3,71.80329545181182,2.4053927907713826,0.9556529586973683,-0.08933402412304262,0.10955809189481924,9.812315249589053,75.18796992481202,6.419372969768066
10.4,72.38037106742249,3.2220835118326474,0.9198239864518758,-0.11137134047062203,0.09416769598145133,8.888801076816257,75.98997493734335,7.037930297238168
10.5,72.98633125134488,4.017578486990093,0.8750903447777212,-0.13561981183960634,0.06408344428925163,7.968305935787025,76.79197994987469,7.51085038523314
10.600000000000001,73.62725876334524,4.7851798968122985,0.820507365593893,-0.1638466845418308,0.04554153340562576,7.049644966072806,77.59398496240601,7.828347007803144
10.700000000000001,74.30910892460201,5.516671767986624,0.7543758468397508,-0.19758868613103112,0.13554311665848942,6.131655223292711,78.39598997493734,7.983850146533544
10.8,75.03780805098982,6.201505750205417,0.6742955032025,-0.2942652321735154,0.06550151914913986,5.213126645941783,79.59899749373433,7.907262454776507
10.9,75.81895504650569,6.825852906358574,0.5530699886107735,-0.26704274044018905,0.07654628877987814,4.292898346054686,80.0,7.79942329745459
11.0,76.66987090979974,7.3511549086339665,0.4436392049422144,-0.20210544147885048,0.09617013179639153,3.3601643272039308,80.0,7.79942329745459
11.100000000000001,77.57306650426071,7.780384122628409,0.3616780323047921,-0.16663026272894405,0.05232609526289495,2.42700817528895,80.0,7.79942329745459
11.200000000000001,78.5083708830272,8.134228324305125,0.294402118565646,-0.1495202964979095,0.1631168714672154,1.5287419103973865,80.0,7.79942329745459
11.3,79.46534668228617,8.424396068261352,0.23414428145703559,-0.14536038328711307,0.48319401914288934,0.8224628468157634,80.0,7.79942329745459
