time_s,x_true_m,y_true_m,heading_true_rad,x_meas_m,y_meas_m,heading_meas_rad,x_kf_m,y_kf_m,heading_kf_rad,x_ekf_m,y_ekf_m,heading_ekf_rad,steering_angle_rad,goal_distance_m
3.1,20.731267198808283,-4.376126660014417,-0.8579689711965668,20.06991739263108,-4.874750073815157,-0.8230820885918755,22.510591170570052,-5.130596331629042,-0.8489384895705672,20.546759887633897,-4.64763720656483,-0.8708863916047154,0.1428703605809137,60.50641870600079
3.2,21.385242520310562,-5.132642541451146,-0.8004287909373522,20.932502992630532,-5.321723818470841,-0.6870497332801113,23.04396184986371,-5.808188954500536,-0.7309401684281189,21.166128309726684,-5.378850583009271,-0.7536809315349657,0.21745492274915518,60.024396050810886
3.3000000000000003,22.081641569827696,-5.850297307917332,-0.7120493548107114,21.903509584296984,-5.4815395236837885,-0.7935228671657275,23.656544326565488,-6.363451155119417,-0.6730937132796089,21.871329194903126,-5.981870289487368,-0.6944251609860688,0.2434667281740573,59.50505117929592
3.4000000000000004,22.838666015574375,-6.503683861606593,-0.6126916848647834,22.73594723664056,-6.978694889061884,-0.6422779021029266,24.308920436415505,-7.061165510332335,-0.5701831087061948,22.63051736617655,-6.713669912623604,-0.5836856717629137,0.33934563281959274,58.92365380119124
3.5,23.656769087368197,-7.078755477947997,-0.4714913647384753,24.076923156096896,-7.9424156895441715,-0.43358075009654806,25.08593173756615,-7.703473890932546,-0.42986009619995613,23.573298856149638,-7.390766224203222,-0.43249556987274884,0.3675402491732736,58.274521648375526
3.6,24.547660965678354,-7.532970912693451,-0.3174769396465176,24.666528766844493,-7.830045890541848,-0.4436692933135338,25.829023133058264,-8.128721500255212,-0.3215474251089425,24.4834125822465,-7.8650362366879865,-0.31949500402207587,0.4016296586734742,57.53298372753436
3.7,25.497687032000623,-7.845141496362437,-0.14759073493898844,25.533751785857557,-8.109887850894339,-0.12728590504295934,26.59458212030073,-8.367958207795699,-0.13784201090463233,25.45441911642419,-8.160786573842204,-0.131006048884033,0.4333649038961921,56.703214427840784
3.8000000000000003,26.486815275971495,-7.992196985818286,0.0374892605206103,26.497741348733214,-7.191307540157829,0.016601541607704107,27.396056600393514,-8.226133196181648,0.048945311177182926,26.465675358261695,-8.073805762708215,0.0599664864061169,0.4525110989157331,55.79458943731976
3.9000000000000004,27.48611263594356,-7.954716506194066,0.23195161158793987,26.974363889632627,-7.865078688715908,0.25114994398182366,28.13873369656106,-8.096142533791118,0.23080862417683434,27.374840416381907,-7.9817738548762405,0.24306879365632428,0.4184332407658842,54.82610041793702
4.0,28.4593322534109,-7.724839199404718,0.4098294696971321,29.138926041031116,-7.307283576447428,0.440972344633324,29.138768510437092,-7.721225256737228,0.40613348819837203,28.49227229322165,-7.630466645869174,0.4176161654575692,0.37533401770942915,53.82790315287864
4.1000000000000005,29.376521037861398,-7.326386274107114,0.5674344287806763,30.10817248347118,-7.920767801268539,0.5116055755748592,30.13323070508765,-7.456776769405187,0.5212431492908434,29.54013516508404,-7.3897136933551595,0.5298504734719183,0.3231549086079885,52.83490075154147
4.2,30.219803705198007,-6.788915955885117,0.7013922122681917,29.756515734495245,-6.983820857463001,0.5812536820609213,30.884048702632334,-6.962491167746118,0.6119944375994981,30.29119168846294,-6.9199402764684415,0.6217016927031787,0.26477507807810896,51.87376586791777
4.3,30.983748263775194,-6.1436340706440165,0.8098486451011739,31.301323737182397,-6.254745419193403,0.6814965826105301,31.77857692850132,-6.332528612149076,0.6884524473908193,31.143563650632043,-6.328015748400019,0.6944674589001085,0.19547504470171242,50.960786719192726
4.4,31.6733563132409,-5.419451263535132,0.8890500165732913,31.16556677263713,-5.262694339810034,0.9621903573642747,32.486626093571985,-5.484422052314962,0.8213225734238101,31.722854102432983,-5.528257012160243,0.8299825235799214,0.15214379815002152,50.10192745480112
4.5,32.30350626097283,-4.642977797553554,0.9503814960086636,33.30187170681872,-3.186046564549889,0.9865455413186126,33.45318600845324,-4.293689299654953,0.9173328684499165,32.52091334142371,-4.44153275433568,0.9140289978081748,0.10025005877266449,49.29268566436726
4.6000000000000005,32.88487899334693,-3.8293404421845474,0.9906163978301983,32.390109933331,-4.8953635825502015,1.013978630146342,34.079774365620274,-3.6847532377216017,0.9483138813632124,32.98688349479743,-3.8720831207914945,0.9591377059772315,0.06105320666533505,48.528989002285094
4.7,33.43305342512562,-2.992976411188407,1.0150680692018534,33.02658287747046,-3.2006550412782495,0.9616525467792947,34.708151810201834,-2.837849758969954,0.9552929397892092,33.459093035984026,-3.0755151995775183,0.971178544117052,0.028477972064111467,47.80121760769617
4.800000000000001,33.96061553198858,-2.1434599467203466,1.0264623384254303,33.89022008878039,-1.6104698313265247,1.0401674113627388,35.37911068877043,-1.7928586060203584,0.9859867011355066,33.96557142733274,-2.10630720436186,0.9991636263675145,0.0025003886748456174,47.100805188453684
4.9,34.47846398283622,-1.2879875731426234,1.0274624959796785,34.39914656431687,-1.805814449555529,0.8813188394192526,36.02074210602432,-1.0613211221057632,0.9369582413226532,34.526765783612966,-1.3919883315742365,0.9543852340794459,-0.017705790941004777,46.41972940133309
5.0,34.995456567663815,-0.431997697482123,1.0203794394201235,34.75230261312715,-0.4588889728912833,1.1746604291024623,36.610160199549995,-0.10857686442163504,1.0000138992969783,34.96194446360258,-0.4991443543619501,1.01937571708448,-0.03343438770548039,45.751122621733764
5.1000000000000005,35.518499157873876,0.4203088487947142,1.0070006987877074,35.58363641861032,0.911678604306243,0.963428938111587,37.24336443562844,0.8882074724988123,0.9783490302148463,35.50823984934748,0.4515599523200369,0.9937485253104743,-0.03750695532269292,45.089413915180664
5.2,36.05289738696171,1.2655416763326555,0.9919908775345325,35.4604255037532,0.7829832952164695,0.9287029642973836,37.73965941108466,1.6192161918013968,0.9341973588226322,35.951992644699054,1.1941733176851173,0.9588116138924061,-0.06082981573721664,44.43016359546464
5.300000000000001,36.599921735912346,2.102658371695452,0.9676288952156336,37.66415660212993,1.691965032083259,1.040800881953757,38.54499607789181,2.411975076959308,0.9395332856126899,36.735570289517845,1.952063352854019,0.953426750968565,-0.07089153786110022,43.77236484299532
5.4,37.167175566606225,2.9262013830574096,0.9392246812861904,36.71571197756271,3.3919878894945317,0.972817990372592,39.03290269349822,3.385773638624217,0.9247211306009913,37.1622008682865,2.9109319681731174,0.9428602099442642,-0.09492807067571309,43.10915379323625
5.5,37.75758952921591,3.7333019670960588,0.9011389831892842,37.67927058038687,3.712920704028342,0.8439979772553405,39.60690113570142,4.167411747642978,0.8598091232935667,37.74994264315039,3.7096403191395444,0.8790637512410848,-0.11999685360587711,42.43765527282823
5.6000000000000005,38.37830689829582,4.517336371776443,0.8529085251605704,38.60134299903686,4.289844631606052,0.745954245614779,40.243900101851644,4.845541867990811,0.7752660937167715,38.45617649004304,4.422958948984646,0.7929921902763621,-0.1477115464079234,41.750897370477645
5.7,39.03610213773276,5.270533174062601,0.7933904062976689,38.39713335057295,5.3568271329236605,0.9311921143667492,40.72864240133295,5.65037593808284,0.760629555971911,38.93619489129001,5.246663319322758,0.7822971991287253,-0.22569273812311594,41.04188364739674
5.800000000000001,39.737535026494626,5.983268680799274,0.7015486013367149,39.817530833281346,5.923949517744332,0.7264916374583614,41.38273596151319,6.327794957787967,0.6754407921217056,39.66860544429437,5.9544254966020675,0.6924002457607497,-0.2533340026649987,40.30340560466752
5.9,40.501378660697156,6.628670030726802,0.597990066030806,41.15437953155057,6.73836128140873,0.5621299002100484,42.16040650330432,6.954706782064214,0.5406379210458114,40.57579697549068,6.612365558783367,0.5467335896098504,-0.3516185056713716,39.51596830291754
6.0,41.327847501821324,7.1916524946196665,0.45124456784763245,41.88099185685127,7.406030713850473,0.5852645606854412,42.92883563492725,7.545747391697938,0.45024487554055614,41.47167158994591,7.234916341612729,0.44945834122842543,-0.3804394871943883,38.676928060423386
6.1000000000000005,42.227752562821884,7.6277383590839705,0.29127560393921925,42.31936978143284,7.01550384322372,0.17188119034778948,43.637526319105596,7.740172407978423,0.23811145753331475,42.392657252179184,7.505482753699569,0.23558830042068024,-0.4138082528604767,37.77263761207936
6.2,43.185630897038195,7.914912690873898,0.1156090514499053,44.01109486315382,8.776745551265547,0.09994304473804849,44.52414378387247,8.167789974726682,0.08202673735545929,43.46506778115537,7.96310041027277,0.07067448663172682,-0.4429526555741681,36.81455025189227
6.300000000000001,44.17895561047305,8.030264386481592,-0.07414799819792828,43.98736194990505,8.760986532602693,-0.1707559588061538,45.245990094783956,8.332756806094274,-0.10877606730571632,44.3693789476471,8.173275599278986,-0.12083861129083484,-0.42481443958237186,35.82178818491399
6.4,45.17620790688997,7.956184312972098,-0.2550918390620769,44.72884439741206,8.277847710316621,-0.28952763225775957,45.971390497574326,8.232685618223439,-0.2829285903827725,45.24286930480059,8.110919093345526,-0.29672409186221493,-0.4298021382267542,34.82414492503927
6.5,46.143848032516004,7.703850036112134,-0.43844446567403494,46.14128709915597,7.622128586849877,-0.40898552893665663,46.82114384740613,7.886839298072544,-0.4300362249636782,46.19086560450455,7.792651779467642,-0.44327367552624874,-0.37936677695102666,33.85628686512527
6.6000000000000005,47.049261164319745,7.279318458067178,-0.5979159318972447,47.7530020949766,7.324610911518051,-0.5417216712772435,47.80881035972422,7.4335168971746866,-0.5542340640692158,47.2189089246932,7.368909757383776,-0.5633643021611161,-0.3198772026654069,32.95484332933721
6.7,47.87577173938996,6.716397265272749,-0.730417183081935,46.85068568887445,6.69203806430769,-0.8040029059273968,48.4543946652863,6.785598135361779,-0.7055613162901748,47.81769923896432,6.751155953823048,-0.7180639210011064,-0.25566262328028344,32.14247947383898
6.800000000000001,48.6206678701676,6.049216814155889,-0.8349702004502566,48.01126133995579,5.610140630691514,-0.8641279711918628,49.19319112330702,5.94648215758304,-0.8114248014688408,48.44572505037762,5.963582957817591,-0.8230372348440267,-0.18428227829588473,31.428103787032917
6.9,49.29186764283171,5.307940303550264,-0.9095290337460877,49.749818914009715,4.644743944680482,-0.9068559317432237,50.11294185634686,5.012875625995562,-0.8847328999847246,49.23114443378346,5.110196505420813,-0.8881101156970814,-0.13786869724100423,30.809038939478143
7.0,49.90598515385828,4.5187257049457195,-0.9650286001851605,49.663900437191494,4.354889157764739,-0.8775214719266433,50.85066896408243,4.193088241083288,-0.9039086408311774,49.83503291583246,4.346710234707941,-0.9100874781089798,-0.08784283837128577,30.272309232255335
7.1000000000000005,50.47537851918671,3.69666050344406,-1.0002563923387187,50.744436237688674,4.365359557165432,-1.013739556418424,51.65044359244476,3.493898412031074,-0.9408600739372046,50.499139568225324,3.7056307000734026,-0.948579256230837,-0.049914261641087886,29.808319914567786
7.2,51.015465060584525,2.8550510169237664,-1.0202386946113382,50.667493754749174,2.743121608483517,-0.999076857445317,52.29153460456326,2.576870090096448,-0.9626132456610064,50.98380877746518,2.846318615846808,-0.9744724062575418,-0.01927436259600041,29.403232524718742
7.300000000000001,51.53862760333557,2.002818094617745,-1.0279493945177673,51.626914282562424,1.460624058501062,-1.0200526713736817,52.990242467153216,1.5593657456056143,-0.9813390854075692,51.53830663805712,1.9001521812251914,-0.9906179993831099,0.004604799994727463,29.045659754585834
